entity_id,repo_name,component_path,service_tier,programming_language,domain,archetype,lines_of_code,cyclomatic_complexity,cognitive_complexity,code_smells_count,code_duplication_pct,security_hotspots_count,dependency_count,outdated_dependencies_pct,churn_lines_last_30d,commits_last_90d,distinct_authors_last_90d,ownership_entropy,avg_pr_review_time_hrs,pr_rework_rate,unit_test_coverage_pct,ci_build_failure_rate,defects_reported_last_90d,production_incidents_last_180d,mttr_incident_mins,sprint_velocity_drag_pct,monthly_maintenance_hours
TD-00672,user-profile-api,user-profile-api/services/core/manager_17.py,Tier_2,Python,User Management,dormant_legacy,874,50,55,14,27.45,1,10,31.37,18,3,0,0.072,13.8,0.066,41.6,0.078,1,0,46,6.9,9.6
TD-00673,inventory-worker,inventory-worker/handlers/api/state_machine_19.py,Tier_2,Python,Supply Chain,legacy_hotspot,4217,61,106,43,45.64,1,37,25.9,3910,121,14,0.799,79.0,0.508,20.08,0.134,8,6,120,49.7,78.9
TD-00674,notification-dispatcher,notification-dispatcher/src/queues/rule_engine_11.js,Tier_2,Node.js,Communications,healthy_active,338,14,15,4,2.24,0,8,14.54,877,21,3,0.473,5.3,0.111,86.77,0.038,1,0,36,5.8,5.6
TD-00675,user-profile-api,user-profile-api/models/data/parser_5.py,Tier_2,Python,User Management,healthy_active,354,16,18,0,0.18,0,5,13.46,417,28,5,0.582,8.6,0.061,91.88,0.04,1,0,36,3.4,2.6
TD-00676,internal-admin-portal,internal-admin-portal/src/components/forms/router_10.tsx,Tier_3,TypeScript,Backoffice,average,677,26,29,5,12.92,0,18,23.92,578,7,5,0.311,17.9,0.217,69.86,0.112,3,0,43,16.8,10.3
TD-00677,inventory-worker,inventory-worker/services/core/client_pool_19.py,Tier_2,Python,Supply Chain,dormant_legacy,1965,80,94,33,30.15,0,19,46.34,25,1,1,0.064,29.2,0.06,18.57,0.108,0,0,68,6.7,4.5
TD-00678,order-management,order-management/src/main/java/com/platform/util/client_pool_16.java,Tier_1,Java,Core Business,healthy_active,705,8,7,4,2.61,0,14,6.67,926,60,7,0.599,16.9,0.098,92.62,0.05,0,0,34,5.4,6.0
TD-00679,payment-gateway,payment-gateway/pkg/storage/query_builder_13.go,Tier_1,Go,Fintech/Checkout,healthy_active,604,17,16,4,2.71,0,6,8.49,561,42,5,0.505,17.3,0.119,85.6,0.077,0,0,42,2.0,4.6
TD-00680,internal-admin-portal,internal-admin-portal/src/hooks/cache_adapter_14.tsx,Tier_3,TypeScript,Backoffice,average,1383,22,22,13,14.2,0,9,14.11,97,8,5,0.361,29.6,0.131,50.59,0.08,2,0,74,8.2,13.5
TD-00681,search-indexer,search-indexer/src/main/scala/engine/dispatcher_13.scala,Tier_2,Scala,Search/Discovery,average,1352,12,12,9,9.18,1,18,10.95,331,18,2,0.441,35.9,0.104,49.36,0.15,1,1,93,14.9,19.9
TD-00682,order-management,order-management/src/main/java/com/platform/util/aggregator_8.java,Tier_1,Java,Core Business,dormant_legacy,997,25,27,10,23.26,1,19,51.75,47,0,0,0.349,34.5,0.216,48.3,0.04,0,0,79,9.3,10.4
TD-00683,inventory-worker,inventory-worker/handlers/api/exporter_15.py,Tier_2,Python,Supply Chain,dormant_legacy,1943,27,39,32,27.8,0,18,39.08,33,3,0,0.009,18.3,0.239,15.48,0.091,0,0,94,6.1,10.6
TD-00684,payment-gateway,payment-gateway/internal/middleware/router_14.go,Tier_1,Go,Fintech/Checkout,average,899,19,20,4,11.21,0,13,30.03,169,6,5,0.504,28.3,0.22,45.92,0.051,0,0,81,19.5,17.8
TD-00685,internal-admin-portal,internal-admin-portal/src/components/forms/router_8.tsx,Tier_3,TypeScript,Backoffice,legacy_hotspot,2926,99,138,62,46.49,0,22,73.8,1087,55,6,0.884,64.4,0.561,23.76,0.2,4,5,100,56.3,68.3
TD-00686,inventory-worker,inventory-worker/handlers/api/session_handler_3.py,Tier_2,Python,Supply Chain,healthy_active,708,13,13,4,2.5,0,7,10.69,822,31,3,0.547,7.7,0.037,78.32,0.017,0,0,30,0.6,7.3
TD-00687,analytics-etl,analytics-etl/models/data/validator_18.py,Tier_3,Python,Data/BI,legacy_hotspot,3211,101,171,55,28.78,1,18,30.15,1050,34,10,0.938,39.6,0.338,15.88,0.38,6,4,148,37.3,62.5
TD-00688,user-profile-api,user-profile-api/services/core/dispatcher_13.py,Tier_2,Python,User Management,average,590,18,22,7,14.24,0,10,19.98,509,13,2,0.334,35.4,0.099,55.23,0.078,0,0,62,9.7,15.0
TD-00689,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/service/state_machine_3.java,Tier_3,Java,Reporting,dormant_legacy,1439,32,47,18,13.82,1,18,27.74,65,2,1,0.228,22.4,0.116,47.61,0.133,0,0,59,6.6,5.1
TD-00690,user-profile-api,user-profile-api/tasks/workers/cache_adapter_18.py,Tier_2,Python,User Management,dormant_legacy,2229,92,116,14,22.82,0,15,66.26,52,2,1,0.075,21.6,0.225,16.75,0.087,0,0,62,17.0,7.7
TD-00691,user-profile-api,user-profile-api/utils/helpers/aggregator_11.py,Tier_2,Python,User Management,dormant_legacy,914,103,137,36,24.66,0,15,67.59,30,0,1,0.312,35.3,0.146,24.14,0.038,0,0,109,8.8,8.8
TD-00692,inventory-worker,inventory-worker/services/core/aggregator_7.py,Tier_2,Python,Supply Chain,dormant_legacy,1254,47,52,22,15.99,0,20,65.18,26,1,0,0.263,16.4,0.083,17.48,0.062,0,1,139,14.0,4.0
TD-00693,auth-service,auth-service/pkg/client/parser_8.go,Tier_1,Go,Security/IAM,healthy_active,743,6,5,2,0.26,0,7,0.31,502,31,5,0.368,7.1,0.036,86.23,0.066,0,0,40,4.1,5.2
TD-00694,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/controller/router_8.java,Tier_3,Java,Reporting,healthy_active,469,8,7,2,2.28,0,14,6.1,292,48,3,0.322,5.4,0.108,84.69,0.05,1,0,31,5.6,4.0
TD-00695,internal-admin-portal,internal-admin-portal/src/hooks/exporter_10.tsx,Tier_3,TypeScript,Backoffice,average,467,14,18,11,9.65,1,19,19.33,534,8,3,0.52,23.4,0.097,50.11,0.142,3,0,105,15.5,6.3
TD-00696,search-indexer,search-indexer/src/main/scala/index/client_pool_12.scala,Tier_2,Scala,Search/Discovery,average,1093,27,36,9,9.47,0,20,25.71,262,12,4,0.393,15.1,0.161,54.19,0.12,1,0,69,16.4,17.6
TD-00697,inventory-worker,inventory-worker/models/data/session_handler_17.py,Tier_2,Python,Supply Chain,dormant_legacy,2320,31,42,9,24.47,0,20,41.83,63,3,1,0.269,30.6,0.15,31.37,0.085,0,0,58,11.5,7.3
TD-00698,analytics-etl,analytics-etl/utils/helpers/validator_16.py,Tier_3,Python,Data/BI,healthy_active,820,14,14,3,0.56,0,12,10.64,603,46,7,0.432,17.8,0.062,81.82,0.047,0,0,46,7.8,7.3
TD-00699,notification-dispatcher,notification-dispatcher/src/controllers/session_handler_11.js,Tier_2,Node.js,Communications,dormant_legacy,915,29,36,27,20.44,0,14,50.38,107,1,0,0.071,31.3,0.087,34.5,0.104,1,0,80,11.8,8.0
TD-00700,search-indexer,search-indexer/src/main/scala/engine/rule_engine_8.scala,Tier_2,Scala,Search/Discovery,healthy_active,777,7,8,0,3.74,0,3,8.96,263,52,2,0.212,17.8,0.027,90.53,0.041,0,0,47,5.4,1.9
TD-00701,order-management,order-management/src/main/java/com/platform/service/dispatcher_18.java,Tier_1,Java,Core Business,healthy_active,687,10,11,0,3.4,0,8,10.09,369,26,7,0.542,14.1,0.1,94.97,0.026,0,0,27,5.0,6.6
TD-00702,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/util/dispatcher_5.java,Tier_3,Java,Reporting,healthy_active,377,13,12,5,4.74,0,8,11.39,814,35,6,0.537,17.4,0.092,91.21,0.075,0,0,31,8.0,6.4
TD-00703,user-profile-api,user-profile-api/models/data/aggregator_13.py,Tier_2,Python,User Management,healthy_active,952,17,17,4,1.78,0,8,2.69,543,84,4,0.265,11.0,0.112,82.45,0.068,0,0,39,0.4,5.6
TD-00704,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/controller/legacy_sync_18.java,Tier_3,Java,Reporting,average,763,16,18,9,10.16,0,12,11.56,222,14,3,0.412,29.0,0.202,68.54,0.104,0,0,56,19.8,10.7
TD-00705,notification-dispatcher,notification-dispatcher/src/services/exporter_16.js,Tier_2,Node.js,Communications,average,746,21,21,5,4.76,0,9,32.14,379,9,3,0.62,16.2,0.205,48.59,0.073,3,0,36,21.9,10.7
TD-00706,analytics-etl,analytics-etl/utils/helpers/manager_12.py,Tier_3,Python,Data/BI,legacy_hotspot,4286,62,79,96,33.52,2,26,71.37,1087,66,13,0.677,30.9,0.362,37.01,0.275,6,2,40,39.8,76.1
TD-00707,order-management,order-management/src/main/java/com/platform/controller/cache_adapter_18.java,Tier_1,Java,Core Business,healthy_active,413,4,4,0,3.64,0,6,11.85,1174,49,6,0.203,6.2,0.118,87.42,0.013,2,0,32,4.1,6.4
TD-00708,analytics-etl,analytics-etl/handlers/api/parser_18.py,Tier_3,Python,Data/BI,healthy_active,357,16,14,4,1.71,0,11,13.44,830,43,2,0.469,11.4,0.059,80.68,0.012,0,0,38,0.9,6.5
TD-00709,payment-gateway,payment-gateway/internal/middleware/processor_3.go,Tier_1,Go,Fintech/Checkout,legacy_hotspot,2212,52,63,56,39.07,2,23,55.38,1112,88,14,0.95,31.0,0.556,23.46,0.239,8,6,110,45.8,48.1
TD-00710,payment-gateway,payment-gateway/pkg/handler/router_5.go,Tier_1,Go,Fintech/Checkout,healthy_active,813,9,8,3,3.93,0,13,4.29,789,36,6,0.227,11.0,0.07,90.72,0.062,0,0,15,3.3,5.4
TD-00711,user-profile-api,user-profile-api/services/core/cache_adapter_5.py,Tier_2,Python,User Management,average,1617,13,17,10,7.7,0,11,26.96,298,18,3,0.645,19.2,0.097,66.94,0.157,0,0,78,8.9,16.9
TD-00712,payment-gateway,payment-gateway/internal/service/client_pool_15.go,Tier_1,Go,Fintech/Checkout,average,1078,16,19,8,10.71,0,6,17.12,113,14,2,0.409,13.5,0.09,52.55,0.061,1,1,91,10.4,12.9
TD-00713,notification-dispatcher,notification-dispatcher/src/routes/rule_engine_20.js,Tier_2,Node.js,Communications,average,1394,12,16,12,6.92,0,8,25.83,151,9,4,0.387,19.2,0.166,73.37,0.121,1,0,57,14.4,17.3
TD-00714,analytics-etl,analytics-etl/utils/helpers/processor_1.py,Tier_3,Python,Data/BI,legacy_hotspot,2540,75,129,30,23.37,0,11,51.18,1842,60,6,0.714,43.2,0.533,5.38,0.134,8,2,147,30.1,72.7
TD-00715,internal-admin-portal,internal-admin-portal/src/state/processor_1.tsx,Tier_3,TypeScript,Backoffice,average,1212,22,22,5,6.89,0,17,29.46,637,6,4,0.504,26.8,0.097,45.07,0.15,0,1,103,10.6,17.5
TD-00716,internal-admin-portal,internal-admin-portal/src/hooks/client_pool_10.tsx,Tier_3,TypeScript,Backoffice,dormant_legacy,1750,43,52,30,30.26,0,14,66.89,41,3,0,0.085,26.7,0.097,43.28,0.07,1,0,69,13.0,2.7
TD-00717,payment-gateway,payment-gateway/internal/middleware/state_machine_14.go,Tier_1,Go,Fintech/Checkout,healthy_active,908,11,12,5,4.39,0,13,8.95,588,20,6,0.599,15.0,0.047,82.76,0.034,1,0,30,1.8,7.3
TD-00718,order-management,order-management/src/main/java/com/platform/service/parser_4.java,Tier_1,Java,Core Business,average,1069,20,20,7,14.02,0,12,25.15,111,10,4,0.453,19.3,0.118,45.71,0.102,4,1,57,14.3,18.8
TD-00719,internal-admin-portal,internal-admin-portal/src/components/forms/aggregator_7.tsx,Tier_3,TypeScript,Backoffice,dormant_legacy,2088,70,84,21,22.79,0,20,39.11,27,3,1,0.266,28.7,0.172,22.65,0.105,1,0,101,9.5,9.6
TD-00720,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/repository/state_machine_12.java,Tier_3,Java,Reporting,average,685,17,17,11,4.9,0,20,12.82,257,8,2,0.395,26.4,0.21,70.7,0.095,2,1,83,12.3,10.5
TD-00721,inventory-worker,inventory-worker/utils/helpers/validator_12.py,Tier_2,Python,Supply Chain,legacy_hotspot,2669,76,116,83,42.83,1,15,58.96,893,44,13,0.709,72.2,0.589,14.63,0.282,5,2,192,42.0,66.8
TD-00722,search-indexer,search-indexer/src/main/scala/index/rule_engine_8.scala,Tier_2,Scala,Search/Discovery,average,652,25,30,13,9.0,0,17,16.12,356,10,5,0.577,15.3,0.131,58.92,0.091,1,1,81,15.7,11.8
TD-00723,user-profile-api,user-profile-api/models/data/query_builder_3.py,Tier_2,Python,User Management,average,1284,24,28,9,8.64,0,9,17.41,234,6,4,0.319,16.6,0.117,53.47,0.12,0,0,86,20.0,19.6
TD-00724,payment-gateway,payment-gateway/pkg/handler/router_13.go,Tier_1,Go,Fintech/Checkout,healthy_active,984,14,13,1,2.21,0,11,4.43,1150,67,3,0.393,5.9,0.058,80.09,0.024,0,0,43,3.5,6.6
TD-00725,search-indexer,search-indexer/src/main/scala/pipeline/legacy_sync_2.scala,Tier_2,Scala,Search/Discovery,dormant_legacy,2286,83,102,23,26.84,0,20,62.7,52,3,0,0.158,37.2,0.189,48.28,0.034,0,1,109,6.0,5.9
TD-00726,payment-gateway,payment-gateway/internal/service/validator_16.go,Tier_1,Go,Fintech/Checkout,legacy_hotspot,2966,46,75,41,17.83,2,28,54.81,1866,49,17,0.691,94.4,0.644,35.85,0.259,6,2,192,27.2,78.1
TD-00727,search-indexer,search-indexer/src/main/scala/pipeline/exporter_11.scala,Tier_2,Scala,Search/Discovery,healthy_active,712,13,14,5,2.81,0,12,9.92,800,30,5,0.473,5.4,0.033,80.51,0.013,0,0,26,6.4,5.3
TD-00728,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/service/parser_17.java,Tier_3,Java,Reporting,dormant_legacy,1820,38,50,32,22.63,1,13,42.99,15,2,1,0.055,33.4,0.064,31.92,0.116,0,0,139,7.2,10.0
TD-00729,payment-gateway,payment-gateway/internal/service/aggregator_19.go,Tier_1,Go,Fintech/Checkout,healthy_active,444,16,18,0,3.16,0,12,10.34,1202,30,7,0.458,9.1,0.07,94.29,0.054,0,0,31,7.8,4.1
TD-00730,analytics-etl,analytics-etl/models/data/processor_3.py,Tier_3,Python,Data/BI,healthy_active,584,12,14,0,4.65,0,9,13.72,905,33,2,0.44,5.9,0.059,95.48,0.035,1,0,37,2.7,3.5
TD-00731,inventory-worker,inventory-worker/tasks/workers/rule_engine_2.py,Tier_2,Python,Supply Chain,dormant_legacy,1235,73,91,52,25.29,1,18,28.61,61,0,1,0.043,15.9,0.087,33.5,0.147,1,0,114,6.0,10.2
TD-00732,order-management,order-management/src/main/java/com/platform/repository/processor_7.java,Tier_1,Java,Core Business,healthy_active,645,3,2,1,1.22,0,11,8.59,482,64,3,0.418,8.7,0.115,93.21,0.079,0,0,37,3.0,3.0
TD-00733,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/controller/exporter_13.java,Tier_3,Java,Reporting,healthy_active,596,16,15,4,3.87,0,5,0.51,1335,22,3,0.239,14.4,0.031,85.29,0.066,0,0,30,7.7,2.5
TD-00734,auth-service,auth-service/pkg/storage/manager_19.go,Tier_1,Go,Security/IAM,average,610,23,30,10,10.06,0,21,10.32,392,10,2,0.483,19.0,0.125,45.45,0.128,4,0,87,10.5,10.9
TD-00735,user-profile-api,user-profile-api/tasks/workers/state_machine_13.py,Tier_2,Python,User Management,dormant_legacy,1813,44,55,26,23.58,0,18,40.22,78,0,1,0.185,12.2,0.074,35.55,0.059,1,0,132,5.3,7.1
TD-00736,internal-admin-portal,internal-admin-portal/src/hooks/router_5.tsx,Tier_3,TypeScript,Backoffice,legacy_hotspot,2446,99,129,44,44.85,2,14,56.51,2662,40,4,0.765,81.7,0.29,10.97,0.12,6,3,167,29.0,38.7
TD-00737,auth-service,auth-service/internal/middleware/cache_adapter_12.go,Tier_1,Go,Security/IAM,average,1398,19,26,4,4.43,0,8,27.53,190,9,2,0.566,26.0,0.085,71.32,0.076,4,0,43,11.1,9.6
TD-00738,payment-gateway,payment-gateway/pkg/handler/router_8.go,Tier_1,Go,Fintech/Checkout,average,870,19,26,11,14.59,0,7,29.01,272,8,2,0.466,33.3,0.114,68.65,0.121,0,0,78,14.0,7.8
TD-00739,auth-service,auth-service/pkg/storage/rule_engine_20.go,Tier_1,Go,Security/IAM,dormant_legacy,1605,31,44,19,16.84,2,8,29.82,27,1,1,0.062,37.7,0.099,23.54,0.126,0,0,117,11.5,10.3
TD-00740,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/util/exporter_11.java,Tier_3,Java,Reporting,average,537,20,24,11,9.2,0,19,21.45,134,5,5,0.487,20.0,0.141,73.73,0.086,0,0,70,17.1,6.2
TD-00741,payment-gateway,payment-gateway/pkg/storage/exporter_15.go,Tier_1,Go,Fintech/Checkout,dormant_legacy,838,53,76,69,11.79,0,9,67.98,37,1,0,0.136,28.6,0.153,49.78,0.084,2,0,90,13.6,4.6
TD-00742,analytics-etl,analytics-etl/handlers/api/session_handler_18.py,Tier_3,Python,Data/BI,legacy_hotspot,3040,112,195,42,40.04,0,33,77.61,973,126,16,0.744,45.6,0.618,31.39,0.16,8,1,107,53.8,42.3
TD-00743,search-indexer,search-indexer/src/main/scala/index/manager_19.scala,Tier_2,Scala,Search/Discovery,healthy_active,494,12,14,2,2.76,0,7,2.45,1195,57,2,0.53,5.0,0.04,83.4,0.054,0,0,37,1.0,7.6
TD-00744,search-indexer,search-indexer/src/main/scala/engine/exporter_20.scala,Tier_2,Scala,Search/Discovery,dormant_legacy,1032,44,52,45,15.42,1,9,59.86,18,0,0,0.347,25.5,0.178,45.67,0.02,1,0,125,6.9,10.6
TD-00745,inventory-worker,inventory-worker/handlers/api/cache_adapter_3.py,Tier_2,Python,Supply Chain,average,585,22,26,14,6.75,0,6,21.76,150,17,3,0.523,20.4,0.124,63.35,0.056,0,0,40,9.0,9.4
TD-00746,auth-service,auth-service/pkg/storage/manager_13.go,Tier_1,Go,Security/IAM,average,893,22,27,12,7.96,0,13,10.56,275,6,3,0.351,12.8,0.096,68.25,0.131,1,0,86,13.7,13.2
TD-00747,order-management,order-management/src/main/java/com/platform/util/session_handler_12.java,Tier_1,Java,Core Business,average,1203,23,27,13,10.42,1,14,15.34,111,9,5,0.348,12.9,0.192,66.48,0.077,0,0,76,11.9,11.6
TD-00748,auth-service,auth-service/pkg/handler/processor_10.go,Tier_1,Go,Security/IAM,average,672,14,17,7,9.76,1,7,25.38,287,7,2,0.438,30.6,0.216,53.13,0.124,3,0,48,15.9,15.8
TD-00749,analytics-etl,analytics-etl/models/data/exporter_9.py,Tier_3,Python,Data/BI,dormant_legacy,1625,61,90,20,10.97,0,20,35.08,33,3,0,0.248,26.5,0.218,23.9,0.138,1,1,123,16.2,9.7
TD-00750,auth-service,auth-service/internal/service/validator_6.go,Tier_1,Go,Security/IAM,legacy_hotspot,4238,68,91,48,26.74,1,28,30.43,1928,93,10,0.823,45.9,0.4,35.74,0.219,7,3,196,30.0,34.1
TD-00751,search-indexer,search-indexer/src/main/scala/index/client_pool_18.scala,Tier_2,Scala,Search/Discovery,dormant_legacy,1383,51,72,71,12.15,1,18,39.52,2,2,0,0.175,38.6,0.238,21.33,0.044,0,0,41,6.2,5.6
TD-00752,internal-admin-portal,internal-admin-portal/src/state/validator_1.tsx,Tier_3,TypeScript,Backoffice,healthy_active,692,7,7,2,0.44,0,13,8.73,528,63,4,0.436,13.1,0.023,87.88,0.052,0,0,45,1.7,2.9
TD-00753,auth-service,auth-service/pkg/storage/client_pool_3.go,Tier_1,Go,Security/IAM,dormant_legacy,2372,41,49,51,15.45,0,17,60.34,14,3,0,0.144,26.1,0.213,43.67,0.124,0,0,53,6.6,3.2
TD-00754,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/repository/state_machine_13.java,Tier_3,Java,Reporting,healthy_active,556,10,11,5,0.84,0,11,7.49,549,47,5,0.463,15.4,0.059,78.59,0.06,1,0,29,7.3,1.1
TD-00755,payment-gateway,payment-gateway/pkg/storage/router_13.go,Tier_1,Go,Fintech/Checkout,legacy_hotspot,1942,59,82,36,36.77,0,25,75.31,647,81,4,0.849,66.4,0.31,9.98,0.199,4,3,114,56.1,61.9
TD-00756,auth-service,auth-service/internal/middleware/parser_8.go,Tier_1,Go,Security/IAM,dormant_legacy,847,114,132,18,10.63,1,24,48.26,66,0,0,0.076,32.8,0.059,44.1,0.129,1,0,97,14.5,2.9
TD-00757,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/controller/query_builder_13.java,Tier_3,Java,Reporting,dormant_legacy,1524,54,66,39,16.67,0,8,30.53,62,0,0,0.078,23.9,0.064,22.44,0.039,1,1,122,16.3,8.0
TD-00758,order-management,order-management/src/main/java/com/platform/controller/dispatcher_10.java,Tier_1,Java,Core Business,healthy_active,381,12,12,0,2.88,0,7,7.78,1244,52,7,0.351,16.3,0.093,79.88,0.068,0,0,32,0.3,1.9
TD-00759,inventory-worker,inventory-worker/utils/helpers/manager_3.py,Tier_2,Python,Supply Chain,healthy_active,887,4,4,4,1.3,0,6,2.63,471,50,5,0.226,13.1,0.116,87.93,0.045,0,0,31,1.6,1.6
TD-00760,order-management,order-management/src/main/java/com/platform/util/dispatcher_14.java,Tier_1,Java,Core Business,average,889,20,27,15,12.26,0,7,33.8,360,8,5,0.392,34.2,0.105,72.15,0.078,0,1,80,17.7,15.3
TD-00761,inventory-worker,inventory-worker/utils/helpers/exporter_3.py,Tier_2,Python,Supply Chain,legacy_hotspot,2361,96,142,39,43.07,0,26,33.83,1169,67,13,0.931,31.3,0.57,17.41,0.165,6,0,143,41.3,70.0
TD-00762,notification-dispatcher,notification-dispatcher/src/services/aggregator_16.js,Tier_2,Node.js,Communications,legacy_hotspot,4662,99,151,65,32.18,1,30,71.21,1502,59,4,0.897,39.9,0.42,7.91,0.159,7,0,139,59.3,58.5
TD-00763,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/controller/legacy_sync_4.java,Tier_3,Java,Reporting,healthy_active,346,16,15,1,4.26,0,13,0.26,625,62,5,0.446,5.4,0.11,88.4,0.056,0,0,53,7.0,4.8
TD-00764,order-management,order-management/src/main/java/com/platform/repository/processor_13.java,Tier_1,Java,Core Business,healthy_active,170,7,6,1,4.62,0,4,12.22,363,22,3,0.484,8.1,0.041,78.22,0.073,1,0,22,6.1,5.7
TD-00765,notification-dispatcher,notification-dispatcher/src/queues/router_11.js,Tier_2,Node.js,Communications,legacy_hotspot,3134,117,197,25,34.31,2,18,25.52,2518,57,13,0.952,38.8,0.635,14.86,0.23,7,4,181,36.2,68.3
TD-00766,analytics-etl,analytics-etl/models/data/router_20.py,Tier_3,Python,Data/BI,healthy_active,422,4,4,3,3.38,0,11,8.03,349,54,2,0.556,5.1,0.067,91.96,0.014,0,0,40,0.1,2.3
TD-00767,order-management,order-management/src/main/java/com/platform/repository/session_handler_20.java,Tier_1,Java,Core Business,dormant_legacy,1466,58,80,16,31.31,0,7,57.76,8,1,1,0.128,15.0,0.17,16.78,0.132,1,0,141,10.2,2.3
TD-00768,user-profile-api,user-profile-api/utils/helpers/session_handler_6.py,Tier_2,Python,User Management,healthy_active,678,6,6,4,0.88,0,7,9.08,376,60,5,0.218,15.7,0.119,86.5,0.078,0,0,28,3.7,3.3
TD-00769,search-indexer,search-indexer/src/main/scala/index/dispatcher_16.scala,Tier_2,Scala,Search/Discovery,legacy_hotspot,3328,122,218,20,27.88,0,29,53.6,1326,68,4,0.716,90.9,0.346,14.57,0.272,6,2,216,32.6,59.9
TD-00770,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/controller/session_handler_13.java,Tier_3,Java,Reporting,dormant_legacy,1828,65,85,12,14.06,2,8,63.52,23,2,1,0.04,33.5,0.127,31.45,0.042,0,0,143,8.3,4.4
TD-00771,inventory-worker,inventory-worker/utils/helpers/session_handler_4.py,Tier_2,Python,Supply Chain,average,1323,21,23,10,13.76,0,17,15.68,101,17,2,0.513,25.7,0.094,62.85,0.16,1,1,59,12.1,10.5
TD-00772,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/controller/rule_engine_18.java,Tier_3,Java,Reporting,healthy_active,348,5,4,1,5.0,0,5,9.27,862,47,7,0.278,15.1,0.09,92.25,0.065,0,0,55,2.2,2.8
TD-00773,order-management,order-management/src/main/java/com/platform/service/cache_adapter_15.java,Tier_1,Java,Core Business,dormant_legacy,1823,94,110,13,13.36,1,13,66.32,40,3,1,0.165,17.1,0.169,39.26,0.081,0,0,90,6.1,8.8
TD-00774,user-profile-api,user-profile-api/utils/helpers/exporter_10.py,Tier_2,Python,User Management,average,533,22,22,15,11.86,0,12,14.67,178,11,2,0.425,30.3,0.099,71.35,0.155,0,1,70,15.1,12.5
TD-00775,auth-service,auth-service/pkg/client/query_builder_16.go,Tier_1,Go,Security/IAM,dormant_legacy,855,58,77,11,18.57,0,21,41.96,41,0,1,0.053,34.6,0.142,17.64,0.113,0,0,94,16.7,6.8
TD-00776,order-management,order-management/src/main/java/com/platform/repository/aggregator_9.java,Tier_1,Java,Core Business,legacy_hotspot,1934,66,82,61,42.51,0,22,38.08,1829,42,17,0.832,70.2,0.516,23.09,0.36,10,2,212,58.8,50.0
TD-00777,order-management,order-management/src/main/java/com/platform/util/exporter_13.java,Tier_1,Java,Core Business,average,547,21,22,13,11.71,1,19,20.55,398,12,5,0.595,34.2,0.148,62.0,0.071,2,0,82,20.4,16.8
TD-00778,auth-service,auth-service/pkg/client/rule_engine_16.go,Tier_1,Go,Security/IAM,dormant_legacy,1250,60,77,39,26.79,1,23,42.63,30,3,1,0.16,26.1,0.116,16.11,0.076,1,0,88,11.8,11.6
